reward: 0.5448, Epoch: 0, params: 2080035, epoch_time: 11.7433, genotype: [[2, [1, 0, 10, 8], [2, 3, 1, 8], [2, 1, 2, 2]], [[3, 1], [2, 4], [5, 5]]]
reward: 0.1374, Epoch: 83, params: 2175651, epoch_time: 6.0946, genotype: [[4, [0, 0, 4, 4], [4, 2, 7, 5], [7, 1, 5, 9]], [[2, 3], [2, 1], [2, 3]]]
reward: 0.6301, Epoch: 84, params: 2295747, epoch_time: 47.7650, genotype: [[4, [1, 1, 3, 6], [0, 0, 6, 6], [7, 2, 3, 9]], [[1, 0], [4, 2], [0, 4]]]
reward: 0.6979, Epoch: 85, params: 2060451, epoch_time: 18.0642, genotype: [[3, [1, 0, 9, 7], [4, 1, 0, 10], [3, 1, 5, 7]], [[3, 0], [1, 2], [1, 3]]]
reward: 0.6797, Epoch: 86, params: 2269539, epoch_time: 29.1923, genotype: [[9, [0, 0, 4, 5], [1, 1, 5, 7], [3, 7, 6, 10]], [[2, 1], [3, 0], [4, 1]]]
reward: 0.6916, Epoch: 87, params: 2067363, epoch_time: 24.6376, genotype: [[3, [0, 1, 8, 4], [4, 1, 10, 9], [7, 6, 8, 5]], [[2, 1], [0, 3], [4, 1]]]
reward: 0.6161, Epoch: 88, params: 2392227, epoch_time: 24.4888, genotype: [[1, [0, 1, 1, 2], [0, 3, 9, 0], [3, 6, 6, 1]], [[1, 1], [0, 1], [4, 5]]]
reward: 0.6665, Epoch: 89, params: 2181123, epoch_time: 18.9305, genotype: [[9, [1, 1, 5, 7], [3, 0, 1, 2], [7, 7, 7, 7]], [[2, 3], [2, 1], [4, 0]]]
reward: 0.5893, Epoch: 90, params: 1937763, epoch_time: 17.1003, genotype: [[8, [0, 1, 3, 10], [0, 0, 9, 7], [0, 7, 10, 4]], [[1, 1], [3, 1], [1, 4]]]
reward: 0.6936, Epoch: 91, params: 2057859, epoch_time: 18.1583, genotype: [[3, [0, 1, 9, 0], [3, 0, 5, 0], [6, 2, 9, 7]], [[1, 2], [2, 3], [2, 0]]]
reward: 0.6517, Epoch: 92, params: 2416131, epoch_time: 24.8831, genotype: [[1, [0, 1, 1, 8], [0, 1, 0, 5], [6, 6, 7, 5]], [[3, 0], [1, 1], [5, 3]]]
reward: 0.6096, Epoch: 93, params: 2077155, epoch_time: 34.1457, genotype: [[7, [1, 0, 4, 8], [3, 1, 5, 0], [5, 7, 3, 10]], [[0, 0], [4, 4], [4, 1]]]
reward: 0.6632, Epoch: 94, params: 2075139, epoch_time: 22.2520, genotype: [[4, [1, 1, 8, 6], [0, 0, 2, 7], [4, 1, 9, 2]], [[0, 3], [2, 1], [1, 5]]]
reward: 0.6498, Epoch: 95, params: 2108259, epoch_time: 25.4740, genotype: [[6, [0, 1, 8, 8], [4, 1, 4, 3], [2, 3, 7, 3]], [[2, 2], [0, 2], [0, 2]]]
reward: 0.6403, Epoch: 96, params: 2194947, epoch_time: 44.5645, genotype: [[5, [1, 1, 5, 4], [1, 0, 3, 0], [7, 4, 4, 2]], [[0, 0], [0, 2], [2, 4]]]
reward: 0.1337, Epoch: 97, params: 1959363, epoch_time: 4.5188, genotype: [[4, [1, 1, 10, 8], [4, 2, 2, 3], [6, 1, 10, 3]], [[3, 1], [1, 4], [4, 1]]]
reward: 0.6322, Epoch: 98, params: 2156355, epoch_time: 17.6546, genotype: [[9, [0, 0, 3, 6], [0, 4, 8, 10], [4, 3, 6, 9]], [[1, 3], [4, 1], [1, 1]]]
reward: 0.6970, Epoch: 99, params: 2293443, epoch_time: 20.8936, genotype: [[6, [0, 0, 3, 1], [3, 0, 0, 2], [7, 0, 9, 5]], [[1, 0], [2, 2], [2, 3]]]
reward: 0.6372, Epoch: 100, params: 2178243, epoch_time: 28.7051, genotype: [[0, [1, 0, 10, 3], [0, 2, 6, 4], [3, 4, 6, 2]], [[0, 2], [1, 3], [5, 4]]]
reward: 0.6658, Epoch: 101, params: 2164131, epoch_time: 28.9338, genotype: [[7, [0, 1, 6, 2], [1, 1, 9, 7], [2, 3, 9, 5]], [[0, 3], [2, 2], [4, 1]]]
reward: 0.6180, Epoch: 102, params: 2055555, epoch_time: 32.7493, genotype: [[5, [0, 0, 9, 0], [4, 4, 3, 7], [0, 2, 4, 10]], [[2, 0], [4, 0], [0, 0]]]
reward: 0.6642, Epoch: 103, params: 2397123, epoch_time: 32.5162, genotype: [[7, [0, 0, 6, 10], [4, 1, 1, 2], [1, 5, 6, 6]], [[0, 2], [2, 2], [0, 5]]]
reward: 0.5834, Epoch: 104, params: 1947555, epoch_time: 23.4094, genotype: [[8, [1, 0, 2, 4], [1, 1, 4, 7], [7, 6, 9, 9]], [[0, 1], [2, 2], [4, 0]]]
reward: 0.6765, Epoch: 105, params: 2276451, epoch_time: 21.9254, genotype: [[8, [1, 1, 5, 10], [0, 0, 10, 1], [1, 0, 5, 0]], [[0, 3], [2, 2], [2, 2]]]
reward: 0.6893, Epoch: 106, params: 2296035, epoch_time: 33.6125, genotype: [[1, [1, 1, 2, 5], [0, 1, 6, 7], [3, 4, 9, 3]], [[2, 1], [1, 0], [0, 0]]]
reward: 0.7040, Epoch: 107, params: 2363139, epoch_time: 19.8262, genotype: [[1, [1, 1, 5, 9], [2, 1, 9, 1], [3, 6, 1, 9]], [[1, 3], [1, 0], [4, 2]]]
reward: 0.6922, Epoch: 108, params: 2190339, epoch_time: 24.2648, genotype: [[1, [1, 1, 3, 8], [4, 2, 9, 7], [1, 0, 5, 7]], [[2, 2], [3, 0], [5, 2]]]
reward: 0.6783, Epoch: 109, params: 2099043, epoch_time: 19.5393, genotype: [[8, [0, 0, 7, 1], [0, 1, 8, 7], [1, 5, 7, 0]], [[2, 0], [2, 3], [1, 0]]]
reward: 0.6305, Epoch: 110, params: 2177955, epoch_time: 24.2662, genotype: [[6, [1, 0, 10, 0], [3, 1, 0, 6], [0, 2, 0, 3]], [[3, 2], [1, 2], [5, 0]]]
reward: 0.6592, Epoch: 111, params: 2310723, epoch_time: 38.0883, genotype: [[5, [1, 1, 2, 5], [0, 0, 8, 2], [3, 4, 7, 5]], [[1, 3], [0, 1], [4, 0]]]
reward: 0.5808, Epoch: 112, params: 2192643, epoch_time: 18.3282, genotype: [[3, [0, 0, 6, 9], [4, 1, 1, 7], [0, 6, 8, 8]], [[3, 1], [3, 2], [4, 5]]]
reward: 0.6793, Epoch: 113, params: 2298051, epoch_time: 37.0409, genotype: [[3, [1, 0, 3, 6], [4, 1, 9, 5], [7, 2, 0, 6]], [[3, 3], [0, 3], [0, 0]]]
reward: 0.6683, Epoch: 114, params: 2399139, epoch_time: 27.5158, genotype: [[1, [1, 0, 1, 0], [3, 2, 6, 9], [3, 1, 3, 1]], [[2, 0], [4, 0], [4, 1]]]
reward: 0.6584, Epoch: 115, params: 2300643, epoch_time: 17.9195, genotype: [[3, [1, 0, 2, 5], [2, 0, 3, 10], [1, 6, 5, 5]], [[1, 3], [2, 2], [3, 2]]]
reward: 0.6238, Epoch: 116, params: 2312739, epoch_time: 20.2296, genotype: [[6, [0, 0, 7, 0], [4, 3, 3, 1], [3, 4, 6, 8]], [[1, 1], [2, 4], [2, 1]]]
reward: 0.6776, Epoch: 117, params: 2411523, epoch_time: 43.2172, genotype: [[7, [0, 0, 7, 5], [2, 0, 5, 1], [6, 1, 6, 0]], [[2, 0], [2, 0], [3, 4]]]
reward: 0.4805, Epoch: 118, params: 1949859, epoch_time: 15.5173, genotype: [[0, [1, 0, 8, 9], [4, 0, 7, 0], [4, 6, 7, 10]], [[2, 2], [3, 3], [3, 3]]]
reward: 0.4276, Epoch: 119, params: 2163843, epoch_time: 15.5229, genotype: [[3, [1, 1, 4, 9], [4, 4, 7, 5], [1, 5, 10, 6]], [[3, 3], [2, 4], [5, 2]]]
reward: 0.6835, Epoch: 120, params: 2134755, epoch_time: 25.4130, genotype: [[3, [0, 1, 6, 10], [2, 1, 10, 9], [6, 5, 5, 9]], [[3, 0], [1, 3], [4, 2]]]
reward: 0.5143, Epoch: 121, params: 2416419, epoch_time: 16.4758, genotype: [[5, [1, 1, 7, 2], [2, 1, 5, 5], [7, 6, 1, 7]], [[3, 2], [2, 3], [2, 3]]]
reward: 0.6287, Epoch: 122, params: 2197251, epoch_time: 18.4140, genotype: [[7, [1, 0, 3, 5], [4, 4, 8, 6], [6, 0, 9, 3]], [[1, 1], [2, 3], [1, 3]]]
reward: 0.5939, Epoch: 123, params: 2206755, epoch_time: 20.2562, genotype: [[3, [1, 0, 1, 8], [4, 2, 1, 0], [0, 7, 8, 4]], [[1, 1], [4, 4], [0, 3]]]
reward: 0.4623, Epoch: 124, params: 2295747, epoch_time: 16.9138, genotype: [[5, [0, 1, 6, 8], [4, 2, 9, 4], [0, 3, 3, 5]], [[2, 2], [2, 2], [4, 4]]]
reward: 0.6767, Epoch: 125, params: 2099043, epoch_time: 18.5657, genotype: [[7, [1, 1, 0, 3], [2, 2, 8, 1], [3, 4, 2, 7]], [[0, 3], [1, 1], [3, 0]]]
reward: 0.5629, Epoch: 126, params: 2202435, epoch_time: 25.1377, genotype: [[6, [0, 0, 3, 7], [1, 4, 4, 2], [2, 4, 2, 5]], [[2, 3], [1, 1], [3, 3]]]
reward: 0.6622, Epoch: 127, params: 1925955, epoch_time: 14.2298, genotype: [[10, [1, 0, 10, 0], [4, 4, 10, 0], [6, 7, 7, 2]], [[0, 1], [2, 1], [3, 4]]]
reward: 0.6637, Epoch: 128, params: 2147139, epoch_time: 31.8942, genotype: [[2, [1, 1, 9, 6], [3, 1, 9, 9], [7, 4, 5, 7]], [[0, 3], [3, 0], [5, 1]]]
reward: 0.6155, Epoch: 129, params: 2315331, epoch_time: 17.4954, genotype: [[8, [0, 0, 2, 8], [1, 0, 1, 1], [2, 7, 1, 7]], [[1, 2], [3, 2], [1, 4]]]
reward: 0.6481, Epoch: 130, params: 1991043, epoch_time: 20.2699, genotype: [[7, [1, 1, 4, 2], [4, 1, 2, 7], [3, 0, 3, 3]], [[0, 1], [3, 1], [1, 3]]]
reward: 0.7035, Epoch: 131, params: 2188035, epoch_time: 32.0159, genotype: [[5, [0, 0, 3, 10], [3, 3, 7, 7], [7, 4, 7, 1]], [[0, 0], [2, 0], [0, 1]]]
reward: 0.6177, Epoch: 132, params: 2163843, epoch_time: 15.8897, genotype: [[9, [1, 1, 10, 1], [1, 0, 0, 6], [7, 5, 2, 8]], [[3, 2], [4, 1], [5, 2]]]
reward: 0.6955, Epoch: 133, params: 2507427, epoch_time: 43.7003, genotype: [[2, [0, 0, 1, 10], [0, 2, 6, 5], [6, 0, 5, 6]], [[1, 1], [3, 0], [2, 0]]]
